age,gender,eye_cream,exfoliator,peptide,cleansing_oil,sun_cream,cream,cleanser,face_mask,sunscreen,bath_salts,body_wash,ha,mask,toner,mist,body_lotion,gel,moisturizer,hair,serum,cluster,user_id
21.0,0,0,0,0,0,0,0,53,12,0,0,5,0,0,0,0,13,0,36,43,0,3,3b98711b-9f8c-4285-9a82-afb0c401bed7
99.0,1,0,0,0,11,0,12,17,0,0,0,42,0,0,0,0,10,0,0,23,15,0,a67a1075-0312-4b20-9892-3fea9a3458e2
41.0,1,0,30,0,0,0,0,0,0,0,0,14,0,5,0,0,113,0,11,48,0,4,e84efa80-ce55-4e2d-8f50-76b78cacd33b
27.0,1,0,19,0,0,0,13,0,55,0,0,45,0,0,0,0,26,0,0,32,0,4,902f245a-e9aa-4faa-9dde-e33eaa851888
96.0,0,0,14,0,0,0,0,55,0,0,0,11,0,0,0,0,11,12,16,44,13,1,3aa78313-9dc8-4c48-981d-6fe501c01e6a
2.0,0,0,19,0,0,14,0,23,0,0,0,0,0,12,0,9,14,17,17,24,77,3,41ee33a4-a697-423c-a709-6d6af0509ac0
55.0,0,0,5,0,3,0,16,6,0,0,0,0,0,14,0,0,34,0,0,10,0,1,23645cf2-86ab-45d5-a428-e12f70e81511
72.0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,28,0,21,13,13,54,15,1,844062f6-c87d-4d79-912b-edb7e8419d48
74.0,0,0,0,0,0,0,6,11,18,0,0,84,0,17,0,0,20,0,0,31,18,1,b0f5560a-f4b6-48fe-80d0-94565ff93f7c
52.0,1,0,4,0,0,5,13,13,0,23,0,27,0,0,0,0,7,0,41,2,0,0,9975d2de-dbeb-4f39-9d11-3f8616108130
53.0,1,0,0,0,0,1,19,0,0,0,0,0,0,0,0,43,63,0,13,14,10,0,657780fc-6ecc-40b6-8478-ddcf282fa8cc
78.0,1,0,31,0,0,0,11,0,5,0,0,12,0,0,0,16,15,0,3,47,0,0,c559c881-30b0-4f0e-bb8f-380f90262165
34.0,1,0,21,0,0,4,4,1,2,17,11,2,0,0,0,2,19,0,0,21,1,4,f207c530-b20a-4c21-8ab6-0aec6606debc
75.0,0,0,12,0,0,0,0,5,3,0,0,0,0,0,0,49,22,0,28,44,11,1,b5de35c2-eef6-4d78-9e45-86206e6d4be9
96.0,1,0,26,0,0,19,0,6,9,0,0,3,0,0,0,0,0,17,7,69,0,0,4924a839-436d-4fae-bc29-300c85791cd7
73.0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,23,39,55,1,1863b0a7-ce6e-437f-9fa0-fdade59861fb
49.0,1,0,46,0,0,0,6,0,5,0,0,0,0,12,0,0,0,0,18,45,10,2,accf5284-cd31-4f51-9934-391497b6e1c9
5.0,0,0,13,0,0,0,34,10,0,0,0,7,0,0,0,10,32,0,11,23,0,3,b5dcb7dc-d34e-4e7a-bbaa-2e14e43f7ef4
95.0,0,0,8,0,0,0,12,0,0,0,0,13,0,0,0,0,53,6,13,38,0,1,21065fa5-63a7-421c-b6b2-0df22dc41916
9.0,0,0,9,12,0,0,14,19,0,15,0,9,0,0,0,24,15,0,0,18,0,3,735921ca-7474-4ee8-a12c-5292541e65df
67.0,1,0,10,0,10,0,0,0,7,0,0,0,0,0,0,0,37,0,82,19,44,0,4eb8ca4d-4a31-4df6-851b-aa6eb31369a3
15.0,1,0,24,0,0,0,0,0,7,0,0,0,0,3,0,5,10,0,12,3,19,4,2e34bf3b-fbce-4339-9cef-fd82090c7649
13.0,1,0,29,0,0,17,73,12,0,0,0,11,0,0,0,0,3,0,4,10,5,4,08cb55ff-674d-4a2f-b5c1-f26530b98ab6
26.0,0,0,0,0,0,0,12,75,0,0,0,4,0,0,0,0,48,9,18,15,0,3,330f4441-7e2b-49ca-8ca6-1915f5b796d0
34.0,1,0,13,0,0,0,0,0,0,0,0,21,0,0,0,18,26,0,25,10,29,4,13b9c1a5-1855-48cf-b5b2-b7ca5d1c78d5
79.0,1,13,0,0,0,0,99,11,19,0,0,0,0,0,0,9,16,0,8,21,16,0,e97be518-37c9-49da-9161-e5c962befe8a
31.0,1,0,5,0,0,0,0,0,16,0,0,19,0,0,0,12,39,11,42,12,20,4,6dd3b6f3-c3b3-4581-84bf-5122bfadfb32
8.0,1,0,7,0,0,18,0,33,0,0,0,12,0,9,0,0,70,0,0,35,26,4,bbeddace-a14b-4e2b-ae3d-a342ad2db21d
1.0,1,0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,65,0,11,31,0,4,1dd3aaa9-2f0a-487f-936e-c80244bd3b07
49.0,1,0,11,0,0,0,12,0,0,0,0,33,0,16,0,28,35,0,4,14,18,4,06b0e54e-6c60-41c2-ac2d-c689ceb39da2
86.0,1,0,0,0,0,0,0,16,8,0,0,29,0,0,0,10,64,0,0,24,33,0,be74bee6-2b8e-4e74-88f6-ae5aea1e0d28
22.0,1,0,16,0,9,0,15,0,0,0,0,16,0,6,0,4,1,0,25,35,41,4,eb99e987-05cb-41f3-81c0-5eb7c296ef26
18.0,1,0,10,0,0,0,28,0,0,0,0,16,0,0,0,0,13,0,54,19,0,4,0ec2dfb9-a9ef-4c2d-a305-73572a4b1fdc
23.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,25,0,2,0,28,86,23,3,c2edfd77-8833-4496-bdfd-aa628bb921be
5.0,0,0,24,0,19,0,0,13,5,0,0,22,0,0,0,38,19,0,8,6,0,3,a1a71b1c-6196-4a7d-a519-8ae970443106
54.0,0,0,0,0,0,0,7,19,0,0,4,0,0,4,0,0,98,0,16,15,15,1,5d662829-d419-4c8e-ab57-6b39aaf6dc9d
43.0,1,0,0,0,0,0,0,5,3,0,0,0,0,13,11,0,5,0,29,23,26,4,a1628078-b4a7-4f51-bb27-c71b74ab92b3
46.0,1,0,4,0,0,0,19,29,0,0,14,8,0,0,0,0,11,14,3,15,76,4,7ae6cbf8-9d48-4e2b-ac24-5c54ca46e521
17.0,1,0,2,0,0,0,12,6,0,4,0,6,0,0,0,0,82,0,31,2,0,4,f2be3d8d-38c2-4b7e-bf8e-ef863c27b4d2
63.0,1,0,32,0,0,0,0,0,0,10,0,13,0,0,0,0,41,0,0,19,0,0,8cdb9810-d489-495c-bb91-14d5895d0468
97.0,0,0,17,0,0,17,15,5,0,12,0,0,0,11,0,0,29,0,0,47,3,1,920e3997-2849-4aa7-91f7-f528473dbaa0
71.0,0,0,13,14,0,0,0,0,0,0,0,19,0,0,0,13,75,0,16,17,9,1,5b78acc5-c718-4992-95f1-84ee552e6487
90.0,0,0,6,0,0,0,14,0,0,12,0,4,0,0,0,0,11,0,42,27,10,1,34179206-8c18-46fe-a2b3-25f6529cac0a
41.0,1,0,11,0,4,0,0,0,0,53,0,35,0,11,0,0,16,0,1,0,7,4,a6ecb72a-fbf0-44cc-abf4-10c67f336ec9
81.0,0,0,6,0,0,0,0,26,0,0,0,17,14,0,0,18,23,3,0,17,75,1,83cf04a6-3480-4053-8e3c-ef5905c037cc
99.0,1,0,18,0,0,0,0,15,18,0,0,36,0,12,0,0,17,0,11,3,10,0,718484d0-7544-4855-8997-60fc4dc3cb9f
52.0,1,0,30,0,0,0,6,0,0,18,0,5,0,0,0,0,64,0,0,23,10,0,a4126f47-81c6-4460-a606-557c2cd5bda9
57.0,1,0,32,0,0,0,27,0,0,0,0,0,0,6,0,0,22,0,11,79,15,2,0354e49e-c3a0-43b5-9f41-2d33fbc95a08
55.0,0,0,0,0,7,0,88,11,0,0,0,0,0,0,0,6,23,0,0,16,29,1,9ebb969d-826b-46ca-ada5-659b89d9486c
54.0,1,0,0,0,0,0,0,0,12,0,0,27,0,0,0,22,38,0,5,29,0,0,d22fa03c-8a43-4835-8dfe-773806d81804
92.0,1,0,0,0,0,0,11,0,0,5,0,14,0,0,0,2,34,0,0,119,9,2,a523cd57-8ccc-4131-85a2-dcec66651e1b
58.0,0,0,36,0,0,18,0,0,0,0,0,7,0,0,0,0,81,0,0,60,9,1,8d3e90a7-64dc-4405-9c3a-667306ef69ae
7.0,0,0,45,0,15,0,0,0,10,0,0,14,0,0,0,0,15,16,17,18,0,3,18f18262-1b36-4fbb-a6d7-27183294b10f
79.0,0,0,3,0,0,1,60,35,13,0,0,18,0,0,0,0,10,0,0,47,14,1,0e7cfdc9-62f3-463c-afbe-aca4bf29ebb6
32.0,1,0,0,0,0,7,0,0,0,40,0,18,0,0,0,6,28,0,0,58,0,2,9b49cb8d-3d07-43e5-9dae-3ed278beabfb
99.0,1,0,17,0,0,6,2,0,0,10,0,21,0,0,0,0,75,0,9,15,2,0,ac68c639-b321-4a11-b0cd-0cd4540d21be
63.0,1,0,0,0,0,0,0,0,16,0,0,35,0,0,0,0,25,0,26,0,85,0,4aa3663c-edd2-4ba4-9257-9dcba278a95e
58.0,1,0,49,0,0,10,20,5,0,3,0,9,0,0,0,0,17,9,5,37,0,2,63eb107c-15b2-4768-88b5-b04ae07e35fa
72.0,0,0,21,0,0,4,14,0,0,13,0,68,9,0,0,0,28,0,18,10,16,1,bf6334b3-1628-4cc6-8fcb-e958a204b5fa
92.0,0,0,22,0,0,0,18,0,0,50,0,7,0,0,0,0,5,0,0,35,0,1,32b9efed-f4fb-47f0-8c47-13d7ddb9a8f9
29.0,1,0,2,0,0,0,16,3,0,0,0,2,0,0,0,0,27,0,14,29,5,4,44c6e773-57a2-429b-ad81-3be2bf6e5191
66.0,1,0,0,0,0,8,0,12,8,0,0,17,0,0,0,0,47,0,21,9,22,0,5b819bc5-9d08-4305-ac61-2c79725d2b4a
10.0,1,0,8,0,0,0,30,0,0,2,0,50,0,0,0,0,35,0,17,0,0,4,17860c87-e1b5-400c-9a4f-e8883faac29c
68.0,1,0,25,0,0,0,19,0,0,0,0,15,0,3,0,12,86,0,11,18,14,0,6b318aa7-86c9-4326-b67f-e61f6d77ac57
52.0,1,0,6,0,0,0,0,2,6,19,0,13,0,0,0,0,7,0,53,3,0,0,e6d02878-ed7f-4e30-b52f-c133a458e251
66.0,0,0,11,0,0,0,17,0,15,0,0,0,0,0,0,1,105,0,0,12,14,1,3b4a24a1-ec37-435f-82cc-7351d28ed06f
62.0,0,0,34,0,0,0,36,0,0,0,0,16,0,0,0,6,18,0,3,38,37,1,ee4a6d18-2f13-41c5-9d68-cc3b44566349
24.0,1,0,0,0,0,0,13,0,0,0,0,48,0,12,0,3,36,0,15,20,20,4,ebc2fdc8-19c3-4540-843d-eb0bd642995d
1.0,1,0,18,0,0,0,3,0,0,0,8,6,0,0,0,0,20,16,31,34,34,4,43126e74-fdaa-42ea-8c62-feaac63c702d
15.0,0,0,0,0,0,0,13,30,0,0,0,0,16,0,0,0,15,0,91,35,0,3,689339a3-c6a5-4b92-a334-571ba7f70f06
37.0,0,0,18,0,0,0,0,0,9,0,0,2,0,0,0,0,101,0,18,63,14,3,92e1ce65-9a0a-4a1d-b5f1-722faab52595
35.0,1,0,0,0,0,0,0,6,0,0,6,6,0,0,0,17,19,0,10,28,60,4,422fb4a2-2201-44a2-af69-bfd0aa5efa05
24.0,0,0,17,0,0,0,8,0,0,0,0,6,0,0,16,14,25,0,1,38,0,3,a4ae52cf-7faa-4656-a587-a7521f1f66d5
58.0,0,0,8,0,0,15,0,7,0,0,0,0,0,0,0,0,22,0,0,81,0,1,25a88b2f-53eb-498b-8df1-d49ff27be06b
51.0,1,0,38,0,0,0,7,0,12,0,0,16,0,15,6,0,11,0,0,37,2,2,d589cd09-b15c-4d7e-b197-c6b8c9901f8b
6.0,0,0,0,0,0,0,17,3,0,0,0,0,0,8,0,0,26,0,10,33,15,3,922680e3-3dbb-4788-b54b-2b7c5b73174d
45.0,1,0,32,0,0,0,17,0,0,10,0,18,0,0,0,0,7,1,8,24,14,4,4d74c792-c118-4fb5-b751-b387d0e0bf21
48.0,1,0,6,0,0,0,11,0,2,0,0,7,0,0,0,0,0,0,10,81,17,2,07094a14-21d8-4732-9c44-beb4b11f274c
65.0,1,0,8,0,0,0,0,46,0,0,0,8,0,0,0,0,23,0,5,7,50,0,d523825d-73ad-4ff9-9f7c-551841ebf0e1
53.0,1,0,6,0,0,0,0,6,0,0,0,37,0,11,0,0,5,0,12,91,13,2,20bd7fb3-5cac-4e93-a90f-8abf8a751e8d
33.0,1,0,12,0,0,0,0,8,0,0,0,36,0,0,0,19,23,0,0,92,7,2,a4f4755c-3e5b-4c0b-82a7-f6134752d29d
95.0,1,0,35,0,0,0,10,0,16,0,0,58,0,0,0,5,22,8,21,0,0,0,8a54d5f9-456b-42c7-ac25-c6a1119cd6a2
66.0,0,14,14,0,0,0,29,0,0,9,0,49,0,0,0,4,3,0,0,71,20,1,e92fe0a3-1a9c-4757-8b14-518ff1a376e0
80.0,1,0,29,0,0,0,91,0,0,0,0,0,0,0,0,0,13,15,1,39,13,0,b2f23a29-1fe2-4d5b-9edb-544fc3654ac6
55.0,1,0,0,0,0,0,15,0,0,0,0,8,0,19,0,0,41,0,20,15,22,0,35d4c5e8-ee34-4008-9cd0-01848f5f83a8
20.0,0,0,13,0,0,0,6,0,16,0,0,0,0,0,0,0,47,12,15,2,8,3,c910d352-cbfe-47ff-88b2-6b91fb60e15b
94.0,0,0,47,0,0,9,0,0,0,0,0,0,0,0,0,14,39,19,1,36,9,1,ca9d4846-fed3-40ff-b2ab-ad5d2fc18899
43.0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,16,12,23,27,19,3,81ee93e3-8747-42eb-8518-80df4fbabd3a
95.0,0,0,0,0,0,0,10,90,0,0,5,4,0,13,0,2,21,0,19,6,7,1,f0199809-d4ac-419c-b0d9-bc1ea6eacd4d
60.0,1,0,51,0,0,0,7,0,0,0,0,20,0,0,0,0,36,0,1,26,5,0,cd1b4055-ff47-42aa-a9c5-20c1b64bc6f3
75.0,1,2,0,0,0,0,17,0,0,0,0,29,0,0,0,0,23,0,1,57,29,0,56b99985-e213-4e6a-9e24-6514daf7f7c2
78.0,1,0,0,0,0,12,104,0,0,9,0,0,0,0,6,0,0,0,12,52,28,0,19abb3d6-3610-4ae4-a160-48a3bb341d8d
8.0,1,0,14,0,0,0,5,10,0,0,0,17,0,0,0,3,30,17,17,38,20,4,375d4781-b671-4ca5-ab40-5780d49c1b2c
69.0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,23,32,0,26,67,14,2,30cd47b2-d178-4ef5-9c4c-2a198c2b8b50
68.0,0,0,0,0,0,19,12,0,0,0,18,2,0,0,0,1,20,0,65,22,0,1,9f77442e-6c7f-4af8-b76d-893a483f194a
75.0,0,0,0,0,0,10,22,0,0,0,0,1,0,3,2,0,1,0,8,16,3,1,6e51ddab-3c77-4b66-8a8f-b96966569c28
2.0,0,0,19,0,0,0,33,0,88,0,0,17,0,0,0,0,0,14,12,18,8,3,436a3f20-b86b-4ab2-bf51-f97ec8aeb7b1
23.0,1,0,25,0,0,0,14,0,0,0,0,9,0,4,0,0,46,0,37,7,14,4,fd935d79-8d76-4d9d-8065-810b90bd02c1
82.0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,18,36,0,16,10,30,1,5aa14b31-9eac-4cef-b312-faab699a7bd1
13.0,1,0,18,0,0,50,0,9,34,4,0,0,0,0,14,0,0,0,19,13,0,4,88713475-5605-42f3-92b4-c301d5bae6f0
90.0,1,0,0,0,0,0,0,0,0,0,0,14,0,26,0,0,23,0,9,101,8,2,571b6dee-aadc-485b-8185-a0d57d5e7a48
18.0,1,0,6,0,10,0,0,9,0,0,0,63,0,0,0,7,0,0,19,16,0,4,694254c8-48f1-4d03-b102-6780c270a403
69.0,1,0,12,0,0,10,0,16,0,0,0,0,0,0,0,0,8,0,36,33,11,0,245964a5-9aa2-4f0c-8248-22d93f76105f
5.0,1,0,32,0,13,0,7,0,0,5,0,45,0,0,0,0,0,0,18,35,0,4,a011bdcd-7866-430e-85b8-bff5985a8667
52.0,1,0,6,0,0,0,4,0,18,0,0,26,0,0,0,0,72,0,6,21,0,0,90dd6205-a634-4da6-b704-fcef4b99aad6
92.0,1,0,2,0,0,0,15,0,0,0,47,9,0,2,0,0,6,8,25,15,24,0,f5cf35ca-c5a6-4306-a0c1-b19f4b758135
66.0,1,0,0,0,0,7,12,0,13,10,0,0,0,0,0,0,15,0,11,47,5,2,a1323a36-1140-4876-97c2-94c0a8e1989f
81.0,0,0,12,0,0,0,3,15,0,16,0,15,0,15,0,0,23,0,66,28,0,1,cb9b0e04-80c2-40ed-a0f4-ec6c8b692bc6
75.0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,64,91,0,0,26,0,1,21be6ad4-f603-410d-b629-889bea9b9531
75.0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,19,14,0,32,54,15,1,92b93bf9-188f-493e-8c72-7f0c370ab2cc
56.0,0,11,0,0,0,0,14,0,0,0,0,17,0,0,0,0,14,11,83,26,0,1,fff8bab8-8ac5-4722-bb52-ab0e05cca8fe
70.0,1,0,15,0,0,0,19,2,10,13,0,16,0,0,0,52,19,0,12,24,2,0,e98ac396-da55-47dd-8408-ed6dafc6d1c0
5.0,1,0,7,0,13,0,0,11,0,0,0,0,0,19,6,4,0,0,35,9,19,4,c794fe21-4744-4662-b451-e69fffd22749
43.0,0,0,12,0,0,0,0,0,0,0,0,61,0,0,0,0,21,0,0,99,3,3,77d7714d-4c5d-42da-a32c-12e3d0b8a583
91.0,1,0,22,0,0,0,0,0,73,0,0,33,0,0,0,0,13,0,21,6,0,0,d2a4aeda-5e37-4cc2-8294-aa9f88213626
84.0,1,0,5,0,0,0,0,6,0,0,0,8,0,0,0,0,28,0,59,7,57,0,6502e945-2aa1-468d-a573-b1200f127cad
81.0,0,0,0,0,0,0,0,0,0,11,9,16,0,0,0,13,14,0,7,21,44,1,4461f1c3-bcfc-4707-932c-5fd02aa93f17
5.0,0,0,13,0,0,4,12,21,0,0,0,0,0,15,0,0,35,0,13,85,36,3,6fc51697-07a7-4c15-9d25-846d207eca42
22.0,0,0,0,0,0,0,5,0,5,7,0,28,0,0,0,17,47,0,0,13,0,3,7a716bde-3789-4e10-bdc7-c08d6a6b070c
44.0,1,0,18,0,0,0,0,0,4,0,0,1,0,0,0,0,41,0,70,38,19,4,bc694853-6dd6-495c-a31e-f47d769d48fe
69.0,1,0,0,0,0,0,10,0,0,0,0,75,0,0,0,0,73,0,6,0,12,0,3078cb10-6d42-4f68-ba9e-6cea851b60f6
65.0,1,0,28,0,0,0,11,0,0,0,7,50,0,0,0,0,40,0,7,7,10,0,ead02ce6-d0bd-4e87-b127-50a28bc15136
4.0,0,0,0,0,0,0,20,10,0,0,0,0,0,18,8,12,12,0,55,0,17,3,27d66d70-d59e-4ef7-b1c5-484a3b4f8ae3
45.0,0,0,0,0,18,0,0,0,0,0,0,15,0,0,0,16,23,0,9,68,10,3,30f325f9-5699-4b0a-8ca4-dc9602598ff2
47.0,1,0,7,0,0,0,7,12,0,0,0,28,0,0,0,3,16,0,19,51,0,2,fdeb9837-54ea-4664-ba8f-7b85aea566b5
9.0,1,0,0,0,0,0,6,8,0,0,0,6,0,0,0,0,22,7,33,53,0,4,650a515e-d8c7-485f-abfd-60531cd6f4c6
0.0,0,0,22,0,16,0,18,7,6,0,0,0,0,0,0,0,21,0,3,27,18,3,8ce8f4bd-54f8-4754-9600-23ac4cfc4adc
81.0,0,6,2,0,10,0,14,0,10,28,0,0,0,0,0,10,0,0,8,20,0,1,b69079a6-566f-4129-a6db-03ae2b1bcb3c
70.0,0,0,18,0,0,0,0,13,7,0,0,0,0,7,0,0,5,0,18,83,0,1,99072078-faed-4650-84ea-75f20f14ba7c
69.0,0,0,24,0,0,0,18,0,0,10,0,3,0,0,0,0,3,0,32,46,15,1,dc18fc57-96f4-490d-9088-0632206f60f8
94.0,1,0,1,0,0,0,0,14,0,0,0,25,0,21,0,16,35,17,0,10,8,0,dc446864-5bdc-4463-afe5-48f528cfd6b7
62.0,0,0,9,0,0,0,0,0,0,0,0,4,2,0,0,4,70,0,0,12,1,1,413cbe38-c7b9-43a1-a9bf-38206b8b9d99
94.0,0,0,0,0,0,0,17,1,0,0,0,3,0,0,0,3,12,0,10,25,0,1,27df089e-4d64-498c-b4f3-6626cab86c8e
64.0,1,0,22,0,0,0,0,1,0,0,17,6,0,13,5,0,34,0,0,15,83,0,ac255d3a-f457-427c-9b32-9f0581777504
0.0,0,0,17,0,0,0,28,0,0,0,0,3,0,15,2,23,3,0,33,11,12,3,2cef14e2-0650-4aaa-889e-b596d20fc70c
82.0,1,0,7,10,0,0,0,14,16,0,0,52,0,0,0,0,28,0,2,25,0,0,efb107d1-2339-4710-978c-c5832df793e2
38.0,0,0,10,0,0,0,9,0,19,0,17,0,0,3,0,0,26,79,13,36,8,3,3af9037f-fc1d-471c-b713-9b70e6eb90cc
6.0,1,0,0,0,0,0,0,9,0,0,0,7,0,8,0,31,14,2,16,31,38,4,c08269cb-801d-49ee-a7f3-87e642d89609
76.0,0,0,0,0,0,0,63,11,0,0,0,2,0,0,0,0,26,6,0,12,22,1,aff220bf-0797-41d0-b718-c3ad07d5b09e
15.0,1,0,0,0,0,0,0,1,0,0,0,24,0,7,0,18,63,0,13,30,24,4,17818cf0-c90b-44bd-bed9-df2d9569fd1a
42.0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,51,0,36,53,6,3,8342e52b-2d9a-4556-9963-eca24c0ccf45
19.0,1,19,0,0,0,0,16,16,0,0,0,19,6,0,0,0,29,0,7,19,21,4,309a3bd3-cc28-4c45-b056-3fbc3ca90649
71.0,1,0,4,0,88,4,4,0,19,0,0,0,0,0,18,19,16,5,0,4,4,0,fa6b3921-3255-448c-83b1-948223674517
64.0,0,0,3,0,0,0,0,14,4,0,0,0,0,0,0,0,23,4,26,28,16,1,6594ee58-b575-4fce-8cf7-6303d5907fd6
52.0,1,0,23,0,0,0,15,0,0,0,0,15,0,0,0,17,59,0,17,13,0,0,0306190c-ea48-4039-9e46-28fecb89374a
16.0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,7,32,10,0,59,19,3,f5dd30cf-20db-49ec-be66-8b7523dd21ee
73.0,1,0,0,0,0,0,11,12,0,0,0,23,0,0,0,15,30,0,9,83,0,2,b27ef183-ac4e-47a3-b674-7dfed79f25d3
46.0,0,0,6,0,0,0,0,0,0,0,2,49,0,0,0,0,24,9,0,25,27,3,7832e414-7262-4b2c-a45c-0f665087ff8a
52.0,1,0,0,0,0,0,72,1,0,0,0,3,0,0,5,0,39,0,19,37,0,0,e8d9b80d-5aca-47ed-ada6-94171ec66607
18.0,1,0,13,0,0,16,0,0,8,0,0,28,0,19,0,0,18,15,0,23,4,4,45e2f2fe-e084-4601-b710-6d49737a9cdc
82.0,0,0,15,0,14,0,0,18,0,0,0,51,0,19,0,4,21,0,13,0,15,1,bea1392e-71c3-4e40-8c4d-250963d33b99
8.0,1,0,0,0,0,0,5,0,14,0,0,2,0,9,0,6,41,0,95,14,17,4,702fdec9-58ec-457d-9ee3-2333a46fa04d
92.0,0,0,7,0,0,0,0,19,0,16,0,19,0,0,0,0,39,19,20,38,37,1,3533f9e7-75d2-4bf0-a3b2-82fff9af6fa2
55.0,1,18,0,0,0,0,12,31,0,0,0,61,0,0,0,3,24,0,11,33,13,0,a66dc90f-aa6d-4490-a204-b9821114dd6b
31.0,1,0,10,0,0,0,0,7,0,0,0,9,0,0,0,63,30,14,0,36,15,4,48241997-3efe-498f-84d3-2c8cd7cf30f2
8.0,1,0,0,0,0,0,0,0,0,9,0,31,0,1,0,9,17,0,18,26,12,4,9eaa125f-bff7-488b-ba2d-0da2dd3f2d9a
75.0,1,0,22,0,0,0,0,10,14,0,0,19,0,0,0,11,22,18,0,106,0,2,6d9e8d88-b920-4741-8113-3b1ffdc46c54
41.0,1,0,9,0,6,0,14,0,0,17,0,6,0,0,0,0,58,0,4,3,33,4,6c2d54be-a93d-42fc-bbfd-922ca5fdd36f
20.0,0,0,0,0,0,0,24,16,0,0,0,5,0,0,0,10,46,0,16,20,19,3,6b65c171-01f5-4d7f-8664-b21ac72de48a
92.0,1,0,15,0,0,0,0,1,0,7,0,30,0,0,0,0,55,0,12,11,0,0,b6283446-b24b-4f6f-b366-bf5a6c7fea3c
14.0,1,0,5,0,0,0,7,27,0,58,0,15,0,0,0,0,43,0,13,27,9,4,eb824165-7d87-4610-8973-c8c35603a186
61.0,1,0,19,0,0,0,10,0,5,0,0,2,0,6,0,10,16,0,0,28,26,0,1caa13e2-6b65-4323-b806-33bdf3d72e8f
43.0,1,0,2,0,0,16,0,0,0,0,0,5,0,0,0,0,45,0,0,41,30,4,1c7934e4-cfa2-4eaf-9caf-2671253302d1
77.0,0,0,82,0,0,0,11,0,12,0,0,32,0,0,0,0,10,0,7,1,19,1,d2eb2878-e1d4-4f19-a422-b3d7d4f337e6
14.0,1,0,0,0,0,11,15,0,3,0,0,30,0,0,19,53,0,0,10,41,0,4,b4321494-7d0b-4cf1-b203-ef52f2cb31e8
67.0,1,0,11,0,0,0,0,16,37,0,0,34,0,0,0,0,22,0,0,18,34,0,e2684184-12c9-4151-bb05-493ad840ef57
79.0,1,0,28,0,0,0,20,0,0,0,0,21,0,0,0,0,0,0,21,42,75,0,72d6d7f6-109f-499a-aeaf-82067127c52e
29.0,1,0,0,0,0,1,19,0,0,0,0,18,0,0,15,0,25,12,21,13,0,4,18e04be1-ca05-4fd1-a6bf-84c4fe009d79
32.0,1,19,18,0,0,0,19,0,17,0,0,22,0,0,0,4,17,0,0,0,51,4,258cb9a1-e43b-444c-a0c3-74441e36c15d
91.0,1,0,15,0,0,0,7,19,0,0,0,19,9,15,13,15,0,0,9,35,0,0,72c8ba1b-c73e-4b9e-9b75-30b73f65a997
43.0,1,0,8,0,0,0,30,0,0,0,8,1,0,0,0,0,16,0,32,6,36,4,a8a5dabe-5d69-4381-9296-606fd5dbab5d
84.0,1,0,25,0,0,0,8,0,0,0,0,24,0,0,18,0,10,7,19,58,30,0,7152b940-b991-4dd6-aa4b-5351109c9609
9.0,0,0,3,0,0,0,14,0,0,16,0,0,0,0,0,37,51,0,0,14,55,3,a665554e-78b4-4100-8da2-c91462a34fed
18.0,0,0,8,0,4,11,0,0,0,0,0,8,0,0,0,18,19,0,22,46,16,3,c9e33bea-8755-4ac3-8c47-da623defdcf3
63.0,1,0,9,0,0,0,26,0,0,5,0,24,0,18,0,0,22,0,39,21,0,0,79d7d2b9-ac79-428f-8527-d1ece4418c83
39.0,1,0,8,0,1,0,0,0,67,0,0,11,0,0,0,30,45,0,7,0,32,4,41ddf80e-c55e-4eb4-b8df-1b33a2372eb8
68.0,1,0,0,0,0,0,19,0,18,0,0,36,0,0,0,6,48,0,0,26,12,0,27f67a1c-7f6b-448e-9433-2692457cf532
52.0,1,0,24,0,0,0,0,0,5,0,0,0,0,0,0,0,67,0,3,29,52,0,2f60a8bb-68d4-42ad-9316-25aead0aa359
9.0,1,0,0,0,0,0,0,0,22,0,4,0,0,0,0,11,8,13,101,44,0,4,a1e4554c-c81a-4ec5-b684-0f95462c8ae5
15.0,0,0,4,0,0,0,0,14,0,0,0,65,0,0,0,2,10,0,27,15,15,3,95870ed9-cc0f-49fa-9e16-6c2de79d5248
83.0,1,0,12,0,0,2,6,0,0,0,0,27,0,0,0,21,0,10,5,31,12,0,8b0672ab-9485-4586-b2fe-eaf48c762aed
51.0,1,0,18,0,0,0,0,9,0,4,18,13,0,0,0,0,16,5,0,15,27,0,a7568ee6-64ed-45ef-a9a3-c0125b2bd97f
18.0,1,0,19,0,0,0,0,13,0,0,0,0,0,0,0,0,12,0,43,25,21,4,23ef8219-5815-4ec6-a8a7-f4a3f3cd4eb7
67.0,0,0,17,0,0,0,0,2,15,4,0,36,0,0,0,0,70,0,17,35,12,1,50cbaf12-8d13-41d2-ac9c-cdfb51492102
